"id","title","date","image","list_price","list_price_2","selling_price","description","active_ingredient","therapeutic_action","distributor_product_id","supplier_product_id","timestamp","category_id","enterprise_supplier_product_id","status"
1007,NAC ANTIBIOFILM POLVO X 4 GR,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. NAC ANTIBIOFILM POLVO X 4 GR,"","","325596","",2025-12-26 01:01:27.469 -0300,2,1650,1
838,SERESTO VERDE (SMALL) GATO/PERRO X 38CM,2025-07-12,products/dfv/prod_200109_integhra.jpg,0.00,0.00,0.00,Desc. SERESTO VERDE (SMALL) GATO/PERRO X 38CM,"Imidacloprid, Flumetrina","Antiparasitario externo contra pulgas, piojos y garrapatas.","200109","",2025-12-26 01:01:59.790 -0300,4,1598,1
845,ADVOCATE 10 A 25 KG.,2025-07-12,products/dfv/prod_200854_integhra.jpg,0.00,0.00,0.00,Desc. ADVOCATE 10 A 25 KG.,"Imidacloprid 10 % Moxidectin 2,5 %",Antiparasitario interno y externo.,"200854","",2025-12-26 01:02:00.159 -0300,4,1598,1
938,CREDELIO PACK X 3 H/  5.5 KG. 112 MG.,2025-07-12,products/dfv/prod_81029_integhra.jpg,0.00,0.00,0.00,Desc. CREDELIO PACK X 3 H/  5.5 KG. 112 MG.,Lotilaner.,Pulguicida y Garrapaticida  Perros,"81029","",2025-12-26 01:01:33.431 -0300,4,1598,1
487,DOXIVIT 200 MG. X 12 FP (60 COMP),2024-05-12,products/dfv/reduced/prod_262259_red.jpg,0.00,0.00,0.00,Desc. DOXIVIT 200 MG. X 12 FP (60 COMP),"Doxiciclina 200 mg, Tiamina clorhidrato 10 mg, Piridoxina clorhidrato 2 mg, Cianocobalamina 10 ?g, Acido fólico 10 mg.",Antibiótico - Vitamínico,"262259","",2025-12-26 01:02:32.323 -0300,2,19,1
41,VIVIRAM-V INYECTABLE X 10 ML,2024-02-01,products/dfv/reduced/prod_120091_red.jpg,0.00,0.00,0.00,Desc. VIVIRAM-V INYECTABLE X 10 ML,Doxapram clorhidrato 20 mg./ 1 ml.,Analéptico - estimulante respiratorio.,"120091","",2025-12-26 01:01:08.543 -0300,2,8,1
1036,OSS. LOCION ATOMIZ. BEBES X 50 ML.,2025-10-26,products/dfv/reduced/prod_270024_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION ATOMIZ. BEBES X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,"270024","",2025-12-26 01:02:35.874 -0300,5,1714,1
1103,OSS. SH. CACHORROS X 250 ML,2025-10-26,products/dfv/reduced/prod_270310_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. CACHORROS X 250 ML,Acido Salicílico y reguladores del pH.,Shampoo antiséptico.,"270310","",2025-12-26 01:02:37.534 -0300,5,1714,1
1265,PROVIDEAN VIRATEC DP,2025-11-30,products/dfv/reduced/prod_303050_red.jpg,0.00,0.00,0.00,Desc. PROVIDEAN VIRATEC DP,Vacuna contra moquillo y parvovirosis de los caninos.,virus atenuados (DICT50%/dosis) de Distemper canino (?105) y Parvovirus canino (?107).,"303050","",2025-12-26 01:02:44.165 -0300,11,1763,1
45,BIO CLIN 250 ML,2024-02-01,products/dfv/reduced/prod_120097_red.jpg,0.00,0.00,0.00,Desc. BIO CLIN 250 ML,"Xilitol 0,5 g","Solución antiséptica bucal, refrescante y palatable","120097","",2025-12-26 01:01:11.576 -0300,8,8,1
1168,OSS. CR. ENJUAGUE OMEGA CHOCO. X 250 ML,2025-10-26,enterprises/Osspret-logo_IFJyAFN.jpg,0.00,0.00,0.00,Desc. OSS. CR. ENJUAGUE OMEGA CHOCO. X 250 ML,"","","270804","",2025-12-26 01:01:14.248 -0300,1,1714,1
1020,ECTHOLANER 04 A 10 KG X 1 COMP. 600 MG,2025-10-03,products/dfv/reduced/prod_120336_red.jpg,0.00,0.00,0.00,Desc. ECTHOLANER 04 A 10 KG X 1 COMP. 600 MG,Fluralaner,"Actúa contra pulgas y garrapatas con acción prolongada (hasta 90 días). Mata las pulgas antes de que pongan huevos, ofrece protección en el animal y en el ambiente, y disminuye el riesgo de enfermedades transmitidas por vectores. Puede usarse en perros desde las 8 semanas y a partir de 2?kg. Incluso en razas con mutación MDR?1, hembras gestantes o en lactancia.","120336","",2025-12-26 01:01:35.232 -0300,4,8,1
42,GRISEOFULVINA HOLLIDAY 500 MG X 20 COMP,2024-02-01,products/dfv/reduced/prod_120095_red.jpg,0.00,0.00,0.00,Desc. GRISEOFULVINA HOLLIDAY 500 MG X 20 COMP,Griseofulvina micronizada 500 mg/comprimido.,"Antimicítico, fungistático.","120095","",2025-12-26 01:01:09.834 -0300,2,8,1
565,PF ENDUR. DA2P+L,2024-05-12,products/dfv/reduced/prod_901015_red.jpg,0.00,0.00,0.00,Desc. PF ENDUR. DA2P+L,"Virus de moquillo, adenovirus, parainfluenza y leptospira caninos.",Vacuna preventiva del Distemper canino,"901015","",2025-12-26 01:03:09.317 -0300,11,20,1
839,BAYTRIL INYECTABLE 5% X 20 ML,2025-07-12,products/dfv/reduced/prod_20040_red.jpg,0.00,0.00,0.00,Desc. BAYTRIL INYECTABLE 5% X 20 ML,Enrofloxacina 5 %.,Antibiótico de amplio espectro.,"20040","",2025-12-26 01:01:59.816 -0300,2,1598,0
718,VERMKON APR X 4 LT. ANTIP OVINO NAFTALOF,2024-12-04,products/dfv/reduced/prod_170261_red.jpg,0.00,0.00,0.00,Desc. VERMKON APR X 4 LT. ANTIP OVINO NAFTALOF,Naftalofos 15 g.;,Antihelmíntico para ovinos. Acción contra Parásitos Resistentes.,"170261","",2025-12-26 01:01:57.268 -0300,3,1070,1
866,FIDER POINT 11-20 KG.,2025-07-12,products/dfv/reduced/prod_210061_red.jpg,0.00,0.00,0.00,Desc. FIDER POINT 11-20 KG.,"Imidacloprid, Permetrina, Piperonil Butóxido.","Antiparasitario externo contra pulgas, garrapatas.","210061","",2025-12-26 01:02:00.957 -0300,4,1599,1
1037,OSS. SH. PER. DE BENZOILO X 250 ML,2025-10-26,products/dfv/reduced/prod_270025_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. PER. DE BENZOILO X 250 ML,Peróxido de benzoílo.,"Shampoo, antiséptico, antimicrobiano, queratolítico, antipruriginoso.","270025","",2025-12-26 01:02:35.907 -0300,5,1714,1
495,FULL HEPAT 100MG X 30 COMP,2024-05-12,products/dfv/reduced/prod_262324_red.jpg,0.00,0.00,0.00,Desc. FULL HEPAT 100MG X 30 COMP,"Cada comprimido contiene: Ácido Ursodesoxicólico 100 mg, Silimarina 100 mg, Excipientes c.s.p.1 comprimido (ursomarina)","Indicado en casos en donde sea necesario mejorar la digestión de alimentos, principalmente aquellos ricos en grasas. Favorece la funcionalidad hepática protegiendo la integridad del hepatocito mediante propiedades antioxidantes. En casos donde la funcionalidad hepática se encuentre comprometida, indigestiones, animales obesos, animales que presentan alteraciones en los parámetros bioquímicos del metabolismo de las grasas.","262324","",2025-11-26 01:01:56.656 -0300,2,19,1
939,CREDELIO PACK X 3 H/ 22 KG. 450 MG.,2025-07-12,products/dfv/prod_81031_integhra.jpg,0.00,0.00,0.00,Desc. CREDELIO PACK X 3 H/ 22 KG. 450 MG.,Lotilaner.,Pulguicida y Garrapaticida  Perros,"81031","",2025-12-26 01:01:33.557 -0300,4,1598,1
1008,DERMOSEDAN DIG DE CLORHEX 4% SOL X 50 ML,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. DERMOSEDAN DIG DE CLORHEX 4% SOL X 50 ML,"","","325635","",2025-12-26 01:01:27.493 -0300,5,1650,1
670,APLONAL 5% X 50 ML,2024-12-04,products/dfv/reduced/prod_1700000_red.jpg,0.00,0.00,0.00,Desc. APLONAL 5% X 50 ML, Flunixín base (como meglumina) 50 mg,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide","1700000","",2025-07-28 01:01:41.851 -0300,9,1070,1
1104,OSS. SH. CACHORROS X 5 LT.,2025-10-26,products/dfv/reduced/prod_270324_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. CACHORROS X 5 LT.,Acido Salicílico y reguladores del pH.,Shampoo antiséptico.,"270324","",2025-12-26 01:02:37.669 -0300,5,1714,1
1266,PROVIDEAN PUR-BH (S/ADYUVANTES) RABIA,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. PROVIDEAN PUR-BH (S/ADYUVANTES) RABIA,"Cada dosis de 1 ml contiene: Virus Rábico Inactivado ? 1U.I – N.I.H/dosis para Caninos y felinos, y excipiente c.s.p. 1 ml.",Vacuna Rabia. Antirrabica,"303112","",2025-12-26 01:01:21.989 -0300,1,1763,1
153,CALCIFICANTE TOTAL PG X 60 COMP.,2024-02-16,products/dfv/reduced/prod_60051_red.jpg,0.00,0.00,0.00,Desc. CALCIFICANTE TOTAL PG X 60 COMP.,"Minerales: Carbonato de Calcio 488,6 mg. Iodato de Calcio 0,055 mg. Sulfato de Magnesio 11 mg. Oxido de Cobre 0,205 mg. Oxido de Manganeso 0,175. Vitaminas: A palmitato 1700000 UI/g 588,240 mg. D3 40000000 UI/g 2,500 mg. E 5,000 mg.",Suplemento vitamínico mineral.,"60051","",2025-12-26 01:02:58.781 -0300,2,9,1
1203,FIPROGEN ULTRA 40 A 60 KG X 6 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. FIPROGEN ULTRA 40 A 60 KG X 6 ML,"","","25114","",2025-12-26 01:00:57.309 -0300,1,1763,1
895,CANIS ENDOSPOT 00-04 KG.,2025-07-12,products/dfv/reduced/prod_210095_red.jpg,0.00,0.00,0.00,Desc. CANIS ENDOSPOT 00-04 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.","210095","",2025-12-26 01:02:04.671 -0300,3,1599,1
158,SH. ANTISEBORREICO BROWER X 200 ML,2024-02-16,products/dfv/reduced/prod_60151_red.jpg,0.00,0.00,0.00,Desc. SH. ANTISEBORREICO BROWER X 200 ML,"Peróxido de Benzoilo 2,5 %","Dermatitis seborreicas, higiene y limpieza.","60151","",2025-12-26 01:02:59.122 -0300,5,9,1
803,EQVALAN PASTA X 1 JGA.,2025-05-08,products/dfv/reduced/prod_90050_red.jpg,0.00,0.00,0.00,Desc. EQVALAN PASTA X 1 JGA.,"Ivermectina 1,87 %.",Antiparasitario interno.,"90050","",2025-12-26 01:03:09.164 -0300,3,1513,1
311,COLOTRIN PALATABLE X 30 COMP,2024-05-09,products/dfv/reduced/prod_160064_red.jpg,0.00,0.00,0.00,Desc. COLOTRIN PALATABLE X 30 COMP,Glucosamina clorhidrato 300 mg. Condroitín Sulfato 200 mg. Metilsulfonilmetano 500 mg.,"Condroprotector, reconstituyente. (similar al sosten cg)","160064","",2025-12-26 01:01:52.503 -0300,6,18,1
1169,OSS. SH. OMEGA CHOCOLATE X 5 LT.,2025-10-26,enterprises/Osspret-logo_IFJyAFN.jpg,0.00,0.00,0.00,Desc. OSS. SH. OMEGA CHOCOLATE X 5 LT.,"","","270803","",2025-12-26 01:01:14.257 -0300,1,1714,1
846,ADVOCATE 25 A 40 KG.,2025-07-12,products/dfv/prod_200855_integhra.jpg,0.00,0.00,0.00,Desc. ADVOCATE 25 A 40 KG.,"Imidacloprid 10 % Moxidectin 2,5 %",Antiparasitario interno y externo.,"200855","",2025-12-26 01:02:00.153 -0300,4,1598,1
205,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","120100","",2024-05-09 01:00:50.566 -0300,,8,0
1204,FIPROGEN ULTRA GATOS 2 A 7 KG X 0.7 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. FIPROGEN ULTRA GATOS 2 A 7 KG X 0.7 ML,"","","25113","",2025-12-26 01:00:57.315 -0300,1,1763,1
160,FORT-E-PEN INY. X 100 ML.,2024-02-16,products/dfv/reduced/prod_60169_red.jpg,0.00,0.00,0.00,Desc. FORT-E-PEN INY. X 100 ML.,Bencilpenicilina benzatínica 10 g. Bencilpenicilina proc. 10 g. Dihidroestreptomicina sulf. 16400000 UI.,Antibiótico de amplio espectro.,"60169","",2025-12-26 01:02:59.930 -0300,2,9,1
1009,DERMOSEDAN CREMA DE ENJUAGUE X 1 LT,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. DERMOSEDAN CREMA DE ENJUAGUE X 1 LT,"","","325597","",2025-12-26 01:01:27.504 -0300,5,1650,1
47,"EPITELIZANTE OCULAR UNG. X 3,5 GR.",2024-02-01,products/dfv/reduced/prod_120106_red.jpg,0.00,0.00,0.00,"Desc. EPITELIZANTE OCULAR UNG. X 3,5 GR.","Vitamina A palmitato: 1 g - Vitamina E acetato: 0,1 g - Caseina hidrolizada: 2,5 g.",Ungüento oftálmico estéril.,"120106","",2025-12-26 01:01:15.639 -0300,2,8,1
508,ROCHY CREMA POMO X 200 GR CURABICHERA,2024-05-12,products/dfv/reduced/prod_262787_red.jpg,0.00,0.00,0.00,Desc. ROCHY CREMA POMO X 200 GR CURABICHERA," Fipronil 0,25 g, Clorhexidina acetato 0,50 g. ",Antiparasitario externo - Curabicheras - Antimicrobiano - Cicatrizante,"262787","",2025-12-26 01:02:34.608 -0300,4,19,1
74,ECTHOL GMP PERROS H/60 KG.,2024-02-01,products/dfv/reduced/prod_120219_red.jpg,0.00,0.00,0.00,Desc. ECTHOL GMP PERROS H/60 KG.,Imidacloprid 100 mg. Cifenotrina 400 mg.,"Pulg, garrap y repelente de insectos con acción residual.","120219","",2025-12-26 01:01:29.738 -0300,4,8,1
721,REPEXXIN COLLAR DE 04 A 25 KG,2024-12-04,products/dfv/reduced/prod_170281_red.jpg,0.00,0.00,0.00,Desc. REPEXXIN COLLAR DE 04 A 25 KG,"Deltametrina 4,0 g., Propoxur 10,0 g",Collar repelente e insecticida,"170281","",2025-12-26 01:01:57.281 -0300,4,1070,1
796,LEGEND VIAL X 4 ML.,2025-05-08,products/dfv/reduced/prod_200558_red.jpg,0.00,0.00,0.00,Desc. LEGEND VIAL X 4 ML.,Acido hialurónico 10 mg/ml.,Condroprotector.,"200558","",2025-12-26 01:01:59.980 -0300,6,1513,1
1038,OSS. LOCION ATOMIZ. SHARA X 50 ML.,2025-10-26,products/dfv/reduced/prod_270028_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION ATOMIZ. SHARA X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,"270028","",2025-12-26 01:02:36.022 -0300,5,1714,1
1105,OSS. SH. IODOPOVIDONA X 1 LT.,2025-10-26,products/dfv/reduced/prod_270331_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. IODOPOVIDONA X 1 LT.,Iodopovidona.,"Shampoo antiséptico, batericida, viricida, fungicida y desinfectante._","270331","",2025-12-26 01:02:37.619 -0300,5,1714,1
1170,OSS. CR. ENJUAGUE OMEGA CHOCOLATE X 5 LT,2025-10-26,products/dfv/reduced/prod_270806_red.jpg,0.00,0.00,0.00,Desc. OSS. CR. ENJUAGUE OMEGA CHOCOLATE X 5 LT,"","","270806","",2025-12-26 01:02:39.672 -0300,1,1714,1
940,CREDELIO PACK X 3 H/ 11 KG. 225 MG.,2025-07-12,products/dfv/prod_81030_integhra.jpg,0.00,0.00,0.00,Desc. CREDELIO PACK X 3 H/ 11 KG. 225 MG.,Lotilaner.,Pulguicida y Garrapaticida  Perros,"81030","",2025-12-26 01:01:33.482 -0300,4,1598,1
1021,ECTHOLANER 10 A 20 KG X 1 COMP. 1200 MG,2025-10-03,products/dfv/reduced/prod_120337_red.jpg,0.00,0.00,0.00,Desc. ECTHOLANER 10 A 20 KG X 1 COMP. 1200 MG,Fluralaner,"Actúa contra pulgas y garrapatas con acción prolongada (hasta 90 días). Mata las pulgas antes de que pongan huevos, ofrece protección en el animal y en el ambiente, y disminuye el riesgo de enfermedades transmitidas por vectores. Puede usarse en perros desde las 8 semanas y a partir de 2?kg. Incluso en razas con mutación MDR?1, hembras gestantes o en lactancia.","120337","",2025-12-26 01:01:35.344 -0300,4,8,1
847,FLEEGARD SPRAY X 300 ML.,2025-07-12,products/dfv/reduced/prod_200870_red.jpg,0.00,0.00,0.00,Desc. FLEEGARD SPRAY X 300 ML.,"CCyfluthrin 0,04%, Piriproxifen 0,05 %, Propelentes c.s.p. 100 %",Butóxido de Piperonilo:    1 g.,"200870","",2025-12-26 01:02:00.249 -0300,2,1598,0
867,FIDER POINT 02-10 KG.,2025-07-12,products/dfv/reduced/prod_210060_red.jpg,0.00,0.00,0.00,Desc. FIDER POINT 02-10 KG.,"Imidacloprid, Permetrina, Piperonil Butóxido.","Antiparasitario externo contra pulgas, garrapatas.","210060","",2025-12-26 01:02:00.911 -0300,4,1599,1
793,LIBRELA 05 A 10KG CAJA X 2 VIALES 5MG.,2025-04-25,products/dfv/reduced/prod_90101_red.jpg,0.00,0.00,0.00,Desc. LIBRELA 05 A 10KG CAJA X 2 VIALES 5MG., Bedinvetmab – Antiinflamatorio / Analgésico monoclonal, Alivio del dolor por osteoartritis,"90101","",2025-12-26 01:03:09.207 -0300,1,20,1
463,ANTIVERRUGAS X 50 ML,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.00,0.00,0.00,Desc. ANTIVERRUGAS X 50 ML,Clorobutanol 50 g,Antisépticos,"262193","",2025-12-26 01:01:05.233 -0300,2,19,1
571,PF VANG PLUS 5L4CV X DOSIS,2024-05-12,products/dfv/reduced/prod_901068_red.jpg,0.00,0.00,0.00,Desc. PF VANG PLUS 5L4CV X DOSIS,"Virus de distemper, adenovirus, parainfluenza, parvo, corona y leptospira caninos (4 serovares).",Vacuna septuple con lepto y corona virus canina.,"901068","",2025-12-26 01:03:09.875 -0300,11,20,1
573,PF VANG PLUS CPVCV X DOSIS,2024-05-12,products/dfv/reduced/prod_901070_red.jpg,0.00,0.00,0.00,Desc. PF VANG PLUS CPVCV X DOSIS,Virus de parvo y corona caninos.,Vacuna líquida para la prevención de Parvovirosis y Coronavirosis caninas.,"901070","",2025-12-26 01:03:09.952 -0300,11,20,1
898,CANIS ENDOSPOT 26-40 KG.,2025-07-12,products/dfv/reduced/prod_210098_red.jpg,0.00,0.00,0.00,Desc. CANIS ENDOSPOT 26-40 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.","210098","",2025-12-26 01:02:04.618 -0300,3,1599,1
162,KIL P-G TALCO X 100 GR,2024-02-16,products/dfv/reduced/prod_60170_red.jpg,0.00,0.00,0.00,Desc. KIL P-G TALCO X 100 GR,Carbaryl 5 %,"Pulguicida y garrapaticida, para caninos y felinos.","60170","",2025-12-26 01:03:00.585 -0300,4,9,1
521,FULL HEPAT 50MG X 30 COMP.,2024-05-12,products/dfv/reduced/prod_262907_red.jpg,0.00,0.00,0.00,Desc. FULL HEPAT 50MG X 30 COMP.,"Cada comprimido contiene: Ácido Ursodesoxicólico 50 mg, Silimarina 50 mg, Excipientes c.s.p.1 comprimido (ursomarina)","Indicado en casos en donde sea necesario mejorar la digestión de alimentos, principalmente aquellos ricos en grasas. Favorece la funcionalidad hepática protegiendo la integridad del hepatocito mediante propiedades antioxidantes. En casos donde la funcionalidad hepática se encuentre comprometida, indigestiones, animales obesos, animales que presentan alteraciones en los parámetros bioquímicos del metabolismo de las grasas.","262907","",2025-11-26 01:01:57.747 -0300,2,19,1
1010,DERMOSEDAN MRSA NANO AG X 50 ML,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. DERMOSEDAN MRSA NANO AG X 50 ML,"","","325654","",2025-12-26 01:01:27.570 -0300,5,1650,1
128,ANFOTROPINA INY X 100 ML.,2024-02-16,products/dfv/reduced/prod_240376_red.jpg,0.00,0.00,0.00,Desc. ANFOTROPINA INY X 100 ML.,"Hexametilentetramina  40.00 g, Ácido canfórico 2.00 g","Antiséptico general de acción sistémica. Bacteriostático, bactericida, antiséptico y antiflogístico","240376","",2025-12-26 01:02:06.566 -0300,2,9,1
1022,ECTHOLANER 20 A 40 KG X 2 COMP. 1200 MG,2025-10-03,products/dfv/reduced/prod_120338_red.jpg,0.00,0.00,0.00,Desc. ECTHOLANER 20 A 40 KG X 2 COMP. 1200 MG,Fluralaner,"Actúa contra pulgas y garrapatas con acción prolongada (hasta 90 días). Mata las pulgas antes de que pongan huevos, ofrece protección en el animal y en el ambiente, y disminuye el riesgo de enfermedades transmitidas por vectores. Puede usarse en perros desde las 8 semanas y a partir de 2?kg. Incluso en razas con mutación MDR?1, hembras gestantes o en lactancia.","120338","",2025-12-26 01:01:35.290 -0300,4,8,1
81,TOTAL FULL LC H/10 KG. X 2 COMP. PALAT.,2024-02-01,products/dfv/reduced/prod_120350_red.jpg,0.00,0.00,0.00,Desc. TOTAL FULL LC H/10 KG. X 2 COMP. PALAT.,Praziquantel 25 mg. Pirantel base (Como Pamoato) 25 mg. Fenbendazol 250 mg.,Antiparasitario interno palatable de amplio espectro. Sistema de Liberación Prolongada.,"120350","",2025-12-26 01:01:38.409 -0300,3,8,1
1106,OSS. LOCION ATOMIZ. CAMILO X 50 ML,2025-10-26,products/dfv/reduced/prod_270332_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION ATOMIZ. CAMILO X 50 ML,"Alcohol de cereal, perfume.",Loción desodorante.,"270332","",2025-12-26 01:02:37.699 -0300,5,1714,1
868,FIDER POINT 21-40 KG.,2025-07-12,products/dfv/reduced/prod_210062_red.jpg,0.00,0.00,0.00,Desc. FIDER POINT 21-40 KG.,"Imidacloprid, Permetrina, Piperonil Butóxido.","Antiparasitario externo contra pulgas, garrapatas.","210062","",2025-12-26 01:02:01.034 -0300,4,1599,1
722,REPEXXIN COLLAR DE 25 A 60 KG,2024-12-04,products/dfv/reduced/prod_170282_red.jpg,0.00,0.00,0.00,Desc. REPEXXIN COLLAR DE 25 A 60 KG,"Deltametrina 4,0 g., Propoxur 10,0 g",Collar repelente e insecticida,"170282","",2025-12-26 01:01:57.433 -0300,4,1070,1
1205,FIPROGEN ULTRA 10 A 20 KG X 2 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. FIPROGEN ULTRA 10 A 20 KG X 2 ML,"","","25116","",2025-12-26 01:00:57.399 -0300,1,1763,1
900,GERIOOX X 120 COMP,2025-07-12,products/dfv/reduced/prod_210102_red.jpg,0.00,0.00,0.00,Desc. GERIOOX X 120 COMP,Idem.,"Geriátrico, antioxidante, mejora las funciones vitales del cuerpo, condroprotector.","210102","",2025-12-26 01:02:04.876 -0300,2,1599,1
599,FLUIDO SPINEDA X 250 ML (L.V),2024-09-19,"",0.00,0.00,0.00,Desc. FLUIDO SPINEDA X 250 ML (L.V),"","","3500001","",2025-12-26 01:01:28.882 -0300,2,707,1
1171,OSS. CR. ENJUAGUE OMEGA CHOCOLATE X 1 LT,2025-10-26,products/dfv/reduced/prod_270805_red.jpg,0.00,0.00,0.00,Desc. OSS. CR. ENJUAGUE OMEGA CHOCOLATE X 1 LT,"","","270805","",2025-12-26 01:02:39.639 -0300,1,1714,1
848,ADVANTAGE GATO H4 KG X 1 PIP.,2025-07-12,products/dfv/prod_200858_integhra.jpg,0.00,0.00,0.00,Desc. ADVANTAGE GATO H4 KG X 1 PIP.,Imidacloprid 10%,Antiparasitario externo,"200858","",2025-12-26 01:02:00.201 -0300,4,1598,1
851,DRONTAL PLUS SABORIZADO X 2 COMP.,2025-07-12,products/dfv/prod_20123_integhra.jpg,0.00,0.00,0.00,Desc. DRONTAL PLUS SABORIZADO X 2 COMP.,"Cada tableta contiene: Pyrantel, emboato: 144 mg + Praziquantel: 50 mg. + Febantel: 150 mg.",Antiparasitario interno de amplio espectro.,"20123","",2025-12-26 01:02:00.385 -0300,3,1598,1
1039,OSS. SH. PER. DE BENZOILO X 1 LT.,2025-10-26,products/dfv/reduced/prod_270026_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. PER. DE BENZOILO X 1 LT.,Peróxido de benzoílo.,"Shampoo, antiséptico, antimicrobiano, queratolítico, antipruriginoso.","270026","",2025-12-26 01:02:35.922 -0300,5,1714,1
806,EQVALAN GOLD PASTA X 1 JGA.,2025-05-08,products/dfv/reduced/prod_90051_red.jpg,0.00,0.00,0.00,Desc. EQVALAN GOLD PASTA X 1 JGA.,"Ivermectina 1,55 g. Praziquantel 7,75 g.",Antiparasitario interno de amplio espectro.,"90051","",2025-12-26 01:03:09.265 -0300,3,1513,1
922,FIPRO LABYES GATO,2025-07-12,products/dfv/reduced/prod_210254_red.jpg,0.00,0.00,0.00,Desc. FIPRO LABYES GATO,Fipronil,"Antiparasitario externo contra pulgas, garrapatas.","210254","",2025-12-26 01:02:05.348 -0300,4,1599,1
5,ATRIBEN INYECTABLE X 20 ML,2024-02-01,products/dfv/reduced/prod_120012_red.jpg,0.00,0.00,0.00,Desc. ATRIBEN INYECTABLE X 20 ML,Triamcinolona 6 mg. Vehículo c.s.p. 1 ml.,Antiinflamatorio glucocorticoide de depósito.,"120012","",2025-12-26 01:00:45.817 -0300,2,8,1
800,AMINO-LITE BOEHRINGER X 250 ML.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.00,0.00,0.00,Desc. AMINO-LITE BOEHRINGER X 250 ML.,Dextrosa al 5 % como fuente de energía. Complejo Vitamina B. ,Solución electrolítica.,"230001","",2025-12-26 01:00:54.532 -0300,2,1513,1
941,CREDELIO PACK X 3 H/ 45 KG. 900 MG.,2025-07-12,products/dfv/prod_81032_integhra.jpg,0.00,0.00,0.00,Desc. CREDELIO PACK X 3 H/ 45 KG. 900 MG.,Lotilaner.,Pulguicida y Garrapaticida  Perros,"81032","",2025-12-26 01:01:33.553 -0300,4,1598,1
276,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","998405","",2024-05-09 01:00:55.039 -0300,,3,0
923,OCUBIOTIC CON ESTEROIDES X 5 ML.,2025-07-12,products/dfv/reduced/prod_210500_red.jpg,0.00,0.00,0.00,Desc. OCUBIOTIC CON ESTEROIDES X 5 ML.,"Bacitracina 400 UI, Neomicina 5 mg, Polimixina B 10000 UI, Benzocaína 10 mg, Hidrocortisona 10 mg","Colirio antibiótico, antiinflamatorio, analgésico, antipruriginoso, anestésico.","210500","",2025-12-26 01:02:05.369 -0300,2,1599,1
1206,FIPROGEN ULTRA 20 A 40 KG X 4 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. FIPROGEN ULTRA 20 A 40 KG X 4 ML,"","","25115","",2025-12-26 01:00:57.359 -0300,1,1763,1
522,CLAMOXYL L.A. INY. X 100 ML,2024-05-12,products/dfv/reduced/prod_283065_red.jpg,0.00,0.00,0.00,Desc. CLAMOXYL L.A. INY. X 100 ML,Amoxicilina.,Antibiótico de larga acción.,"283065","",2025-12-26 01:02:40.171 -0300,2,20,1
163,FENOBARBITAL P-G 40 MG. X 30 COMP.,2024-02-16,products/dfv/reduced/prod_60171_red.jpg,0.00,0.00,0.00,Desc. FENOBARBITAL P-G 40 MG. X 30 COMP.,Fenobarbital 40 mg / comp,Anticonvulsivante,"60171","",2025-12-26 01:03:00.397 -0300,2,9,1
797,MULTIVIT BOEHRINGER X 500 ML.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.00,0.00,0.00,Desc. MULTIVIT BOEHRINGER X 500 ML.,"","","230003","",2025-12-26 01:00:54.557 -0300,2,1513,1
